city,date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
Chennai,2014-09-11,34.6,26.1,39.6,30.8,0.1,0.1,51,14.9,28.1,131
Chennai,2014-09-12,34.6,27.2,40.8,31.1,1.0,1.0,53,15.0,29.5,187
Chennai,2014-09-13,33.0,26.2,38.3,31.6,4.1,4.1,53,13.1,32.0,181
Chennai,2014-09-14,33.5,26.3,38.6,29.8,5.2,5.2,61,21.5,28.4,198
Chennai,2014-09-15,33.8,25.8,40.1,29.7,13.9,13.9,63,15.0,29.9,235
Chennai,2014-09-16,30.8,25.5,34.5,29.1,9.0,9.0,61,19.5,34.6,257
Chennai,2014-09-17,32.9,26.5,37.4,29.1,3.3,3.3,61,18.1,36.7,265
Chennai,2014-09-18,27.6,25.1,31.6,27.4,11.4,11.4,61,20.0,36.0,263
Chennai,2014-09-19,33.7,26.0,40.0,28.1,3.6,3.6,61,18.3,37.8,240
Chennai,2014-09-20,32.9,26.7,38.8,29.8,3.2,3.2,61,17.1,30.6,251
Chennai,2014-09-21,32.6,26.4,38.8,30.7,1.1,1.1,51,15.3,30.6,200
Chennai,2014-09-22,32.2,25.4,39.2,28.8,8.9,8.9,61,17.3,28.4,193
Chennai,2014-09-23,32.4,26.0,39.4,30.7,0.9,0.9,53,13.4,22.3,185
Chennai,2014-09-24,32.0,26.0,37.9,30.9,0.0,0.0,3,13.8,23.8,179
Chennai,2014-09-25,31.3,26.4,37.3,31.8,0.8,0.8,51,14.6,27.7,153
Chennai,2014-09-26,31.1,25.5,37.2,31.2,0.2,0.2,51,14.8,26.6,114
Chennai,2014-09-27,30.6,25.2,37.0,30.8,3.3,3.3,61,16.1,29.2,104
Chennai,2014-09-28,30.8,25.6,36.6,30.9,3.4,3.4,53,15.8,27.7,116
Chennai,2014-09-29,31.0,25.7,36.5,31.8,0.3,0.3,51,13.0,28.4,112
Chennai,2014-09-30,31.4,25.5,36.9,31.6,0.2,0.2,51,15.4,28.8,112
Chennai,2014-10-01,31.8,24.7,37.5,30.5,0.9,0.9,51,15.3,30.2,86
Chennai,2014-10-02,32.1,22.9,37.5,27.5,0.0,0.0,2,13.0,27.4,89
Chennai,2014-10-03,31.4,24.2,36.4,29.3,0.0,0.0,2,12.5,23.8,138
Chennai,2014-10-04,32.9,24.0,38.7,28.7,0.0,0.0,3,14.1,29.2,128
Chennai,2014-10-05,33.6,24.5,39.1,29.4,0.2,0.2,51,16.5,28.4,149
Chennai,2014-10-06,34.4,25.1,39.7,29.3,7.3,7.3,63,16.0,32.0,95
Chennai,2014-10-07,31.1,24.4,36.7,29.1,2.7,2.7,61,11.6,26.3,53
Chennai,2014-10-08,31.7,24.6,37.6,28.3,1.5,1.5,53,12.6,25.6,360
Chennai,2014-10-09,32.1,25.4,37.3,30.2,0.2,0.2,51,11.5,22.7,23
Chennai,2014-10-10,33.1,25.5,37.4,30.8,0.5,0.5,51,17.3,31.7,222
Chennai,2014-10-11,33.7,27.0,37.5,30.3,0.0,0.0,3,17.3,30.6,247
Chennai,2014-10-12,34.4,28.2,37.8,31.0,0.0,0.0,3,20.5,34.6,232
Chennai,2014-10-13,36.1,26.0,39.8,29.3,0.0,0.0,3,23.1,35.6,191
Chennai,2014-10-14,34.1,26.5,38.9,30.7,0.5,0.5,51,21.4,35.3,162
Chennai,2014-10-15,31.5,25.5,36.1,29.9,4.6,4.6,61,17.8,33.1,89
Chennai,2014-10-16,31.0,25.0,35.1,29.8,3.4,3.4,53,15.6,29.5,71
Chennai,2014-10-17,28.6,24.9,33.2,29.1,18.3,18.3,63,15.5,33.5,73
Chennai,2014-10-18,27.2,24.3,31.7,28.6,19.2,19.2,63,13.8,28.1,66
Chennai,2014-10-19,26.0,24.3,31.3,28.7,23.5,23.5,61,13.4,27.4,58
Chennai,2014-10-20,26.8,24.4,31.8,29.0,20.3,20.3,61,14.9,25.2,61
Chennai,2014-10-21,28.9,24.5,33.7,29.3,5.8,5.8,53,14.5,32.0,65
Chennai,2014-10-22,29.2,24.6,33.8,29.0,3.6,3.6,53,18.4,34.6,49
Chennai,2014-10-23,27.6,24.5,31.7,29.3,14.9,14.9,63,12.6,28.8,65
Chennai,2014-10-24,29.0,24.1,34.6,28.9,9.6,9.6,61,13.2,24.1,88
Chennai,2014-10-25,29.3,24.2,35.8,29.3,10.5,10.5,61,13.2,27.0,144
Chennai,2014-10-26,28.7,24.2,35.1,29.1,7.3,7.3,61,10.4,20.9,119
Chennai,2014-10-27,29.8,23.9,36.3,28.8,14.8,14.8,63,9.6,24.1,18
Chennai,2014-10-28,29.3,24.1,33.8,28.0,3.0,3.0,53,14.4,23.4,2
Chennai,2014-10-29,28.9,25.0,31.6,28.5,1.5,1.5,51,22.9,38.9,12
Chennai,2014-10-30,29.8,24.9,31.8,27.5,0.0,0.0,3,25.6,45.0,14
Chennai,2014-10-31,27.8,24.1,30.1,26.3,17.6,17.6,61,25.7,42.1,0
Chennai,2014-11-01,27.1,21.3,30.1,21.3,36.6,36.6,63,23.8,39.6,356
Chennai,2014-11-02,27.3,23.9,31.0,27.3,32.2,32.2,65,20.5,36.0,18
Chennai,2014-11-03,28.4,24.5,31.9,28.1,6.0,6.0,55,16.4,33.5,20
Chennai,2014-11-04,29.8,23.5,32.8,27.4,0.1,0.1,51,17.3,31.3,355
Chennai,2014-11-05,30.3,22.7,32.3,25.9,0.0,0.0,3,14.8,26.6,323
Chennai,2014-11-06,31.3,21.4,33.7,22.6,0.0,0.0,3,19.5,32.8,345
Chennai,2014-11-07,31.0,21.1,34.0,22.6,0.0,0.0,3,16.7,29.9,350
Chennai,2014-11-08,30.3,22.8,33.4,26.4,0.5,0.5,51,13.0,25.6,4
Chennai,2014-11-09,30.4,24.0,34.4,27.5,1.6,1.6,53,11.8,25.2,330
Chennai,2014-11-10,29.6,22.7,34.3,26.3,0.0,0.0,3,12.6,23.8,40
Chennai,2014-11-11,29.8,23.6,34.3,28.4,1.2,1.2,51,17.4,31.7,54
Chennai,2014-11-12,25.8,24.3,30.1,27.0,35.3,35.3,63,23.0,40.3,56
Chennai,2014-11-13,26.2,24.0,29.9,27.1,37.9,37.9,63,16.9,38.9,104
Chennai,2014-11-14,28.2,24.0,33.3,28.3,6.4,6.4,55,13.6,29.2,79
Chennai,2014-11-15,28.8,24.0,34.4,27.8,1.0,1.0,51,16.3,30.2,30
Chennai,2014-11-16,28.4,23.8,32.1,26.8,0.8,0.8,51,17.3,30.2,36
Chennai,2014-11-17,28.7,23.6,32.0,27.1,0.0,0.0,2,19.2,34.2,36
Chennai,2014-11-18,28.9,24.4,31.6,26.9,0.2,0.2,51,21.4,37.4,41
Chennai,2014-11-19,29.0,24.4,32.3,27.2,0.0,0.0,3,19.0,33.5,37
Chennai,2014-11-20,28.8,23.4,31.4,26.5,0.0,0.0,3,21.3,37.1,34
Chennai,2014-11-21,29.0,22.9,32.0,25.6,0.0,0.0,3,17.6,31.7,29
Chennai,2014-11-22,27.8,23.6,30.9,26.5,1.4,1.4,53,16.6,30.6,31
Chennai,2014-11-23,28.7,22.8,31.6,26.0,0.0,0.0,3,16.5,30.2,37
Chennai,2014-11-24,28.4,23.5,30.2,25.6,0.0,0.0,3,21.8,38.5,35
Chennai,2014-11-25,27.9,23.3,28.3,24.6,0.0,0.0,3,26.5,46.4,29
Chennai,2014-11-26,27.8,23.5,27.5,24.5,0.0,0.0,3,25.9,43.9,31
Chennai,2014-11-27,27.9,23.3,28.3,24.4,0.0,0.0,3,23.2,40.0,26
Chennai,2014-11-28,27.8,23.7,28.0,25.4,0.0,0.0,3,28.6,46.8,16
Chennai,2014-11-29,26.6,24.3,27.5,25.2,4.5,4.5,55,26.5,45.4,12
Chennai,2014-11-30,27.7,24.8,28.0,25.3,2.8,2.8,53,27.7,50.8,25
Chennai,2014-12-01,28.3,24.1,28.6,25.9,0.0,0.0,3,23.9,40.0,42
Chennai,2014-12-02,28.3,21.9,30.5,24.0,0.0,0.0,1,19.9,37.4,35
Chennai,2014-12-03,28.0,19.2,30.3,21.0,0.0,0.0,3,14.4,28.4,25
Chennai,2014-12-04,28.0,20.0,30.3,21.6,0.0,0.0,3,13.4,26.3,46
Chennai,2014-12-05,27.5,18.8,29.4,20.9,0.0,0.0,3,14.2,27.0,48
Chennai,2014-12-06,27.8,22.3,29.0,23.5,0.0,0.0,3,15.3,28.1,32
Chennai,2014-12-07,28.1,22.0,30.2,25.0,0.0,0.0,3,16.8,29.2,35
Chennai,2014-12-08,28.7,23.4,31.3,27.0,0.0,0.0,3,17.1,30.2,38
Chennai,2014-12-09,27.7,23.4,31.3,27.5,5.4,5.4,61,14.2,27.0,44
Chennai,2014-12-10,27.2,23.6,31.0,27.7,14.2,14.2,61,13.8,27.0,68
Chennai,2014-12-11,28.3,23.2,32.6,27.9,3.0,3.0,53,14.0,27.7,60
Chennai,2014-12-12,27.9,23.7,31.9,27.4,2.6,2.6,51,20.0,34.9,56
Chennai,2014-12-13,26.8,23.6,29.1,26.8,12.6,12.6,63,17.9,32.4,62
Chennai,2014-12-14,28.5,23.8,31.6,26.7,0.4,0.4,51,16.0,28.8,63
Chennai,2014-12-15,27.7,22.5,31.1,25.5,1.9,1.9,51,16.7,30.6,40
Chennai,2014-12-16,27.5,23.5,31.1,26.7,8.1,8.1,55,19.7,34.9,38
Chennai,2014-12-17,28.2,24.7,29.5,27.0,1.0,1.0,51,24.9,42.8,36
Chennai,2014-12-18,28.1,24.9,29.5,25.9,0.0,0.0,3,25.9,42.8,55
Chennai,2014-12-19,27.4,24.2,28.1,24.6,0.0,0.0,3,28.5,49.3,42
Chennai,2014-12-20,26.8,23.0,26.9,23.6,0.0,0.0,3,23.7,40.3,30
Chennai,2014-12-21,27.0,22.6,27.8,23.3,0.0,0.0,3,20.9,36.7,30
Chennai,2014-12-22,27.1,23.0,27.8,24.2,0.0,0.0,3,23.5,40.0,26
Chennai,2014-12-23,27.6,21.8,28.4,24.0,0.0,0.0,3,21.2,36.4,33
Chennai,2014-12-24,27.9,23.2,29.2,24.7,0.0,0.0,3,21.9,37.8,23
Chennai,2014-12-25,27.6,21.8,28.7,23.0,0.0,0.0,3,26.0,43.6,12
Chennai,2014-12-26,26.9,21.4,26.2,22.3,0.0,0.0,3,27.4,46.4,23
Chennai,2014-12-27,26.8,21.7,25.8,22.6,0.0,0.0,3,26.8,46.4,20
Chennai,2014-12-28,26.7,23.3,27.3,24.6,15.8,15.8,61,26.9,46.8,24
Chennai,2014-12-29,24.0,22.0,26.6,21.9,83.4,83.4,65,32.1,49.7,1
Chennai,2014-12-30,25.9,21.8,27.5,22.8,50.1,50.1,63,29.7,50.4,348
Chennai,2014-12-31,28.3,23.3,30.4,26.1,0.0,0.0,3,22.0,37.8,4
Chennai,2015-01-01,28.7,22.0,34.1,26.0,0.0,0.0,2,10.2,22.0,132
Chennai,2015-01-02,28.6,23.3,34.0,27.0,0.3,0.3,51,13.2,25.6,159
Chennai,2015-01-03,28.4,23.3,33.8,27.7,2.0,2.0,51,9.7,24.8,153
Chennai,2015-01-04,28.3,23.0,33.5,27.0,1.2,1.2,51,10.7,20.5,87
Chennai,2015-01-05,28.4,21.6,31.9,25.2,0.1,0.1,51,14.4,25.9,38
Chennai,2015-01-06,27.7,21.5,31.6,25.4,0.3,0.3,51,10.1,23.0,49
Chennai,2015-01-07,28.0,20.8,32.3,24.3,0.1,0.1,51,12.1,20.5,41
Chennai,2015-01-08,27.6,21.5,31.5,25.2,0.8,0.8,51,10.9,17.6,117
Chennai,2015-01-09,26.8,21.3,29.7,24.0,0.4,0.4,51,15.6,29.2,39
Chennai,2015-01-10,27.0,18.1,28.4,19.7,0.0,0.0,2,18.5,33.1,21
Chennai,2015-01-11,26.4,19.8,26.2,21.2,0.0,0.0,2,16.3,30.2,33
Chennai,2015-01-12,26.7,20.8,26.7,21.4,0.0,0.0,2,19.6,34.6,33
Chennai,2015-01-13,27.2,19.0,28.0,19.3,0.0,0.0,1,17.1,31.0,25
Chennai,2015-01-14,26.7,19.8,27.9,20.7,0.0,0.0,1,18.2,32.4,42
Chennai,2015-01-15,27.7,18.9,30.4,20.5,0.0,0.0,2,17.6,32.0,33
Chennai,2015-01-16,27.6,21.6,29.4,24.4,0.1,0.1,51,19.0,33.5,38
Chennai,2015-01-17,28.1,21.0,29.6,23.5,0.0,0.0,3,18.2,32.8,47
Chennai,2015-01-18,27.7,21.2,29.4,22.9,0.0,0.0,3,15.7,29.5,57
Chennai,2015-01-19,27.5,21.1,28.7,22.2,0.0,0.0,1,17.2,31.7,65
Chennai,2015-01-20,27.5,20.3,28.7,21.0,0.0,0.0,0,18.4,33.1,57
Chennai,2015-01-21,27.2,20.5,28.4,21.1,0.0,0.0,1,19.2,33.8,48
Chennai,2015-01-22,27.0,21.1,29.8,22.4,1.1,1.1,51,16.4,30.2,52
Chennai,2015-01-23,27.3,22.3,30.4,25.2,1.0,1.0,51,16.6,29.5,60
Chennai,2015-01-24,27.3,22.3,30.2,24.7,1.1,1.1,51,17.1,30.2,54
Chennai,2015-01-25,26.9,21.1,28.0,22.8,0.0,0.0,2,17.7,32.4,46
Chennai,2015-01-26,27.2,21.3,27.3,22.5,0.0,0.0,3,15.9,29.2,55
Chennai,2015-01-27,26.8,21.8,26.8,23.2,0.0,0.0,3,20.5,36.0,57
Chennai,2015-01-28,27.2,21.4,27.8,23.3,0.0,0.0,3,14.7,26.6,56
Chennai,2015-01-29,27.7,21.6,29.5,23.9,0.0,0.0,3,16.6,31.0,58
Chennai,2015-01-30,28.2,22.2,30.2,24.2,0.0,0.0,3,15.1,30.2,57
Chennai,2015-01-31,28.2,21.0,30.6,22.8,0.0,0.0,1,17.5,32.4,46
Chennai,2015-02-01,28.0,21.1,29.1,23.2,0.0,0.0,2,16.5,31.0,58
Chennai,2015-02-02,28.1,21.6,30.1,23.9,0.0,0.0,3,20.4,36.4,60
Chennai,2015-02-03,28.3,22.3,29.1,23.4,0.0,0.0,3,21.4,37.8,42
Chennai,2015-02-04,28.2,22.5,29.4,23.9,0.0,0.0,3,21.0,37.4,38
Chennai,2015-02-05,28.6,21.2,30.6,23.4,0.0,0.0,3,17.8,33.8,42
Chennai,2015-02-06,28.7,21.5,31.4,24.2,0.0,0.0,3,14.8,28.4,53
Chennai,2015-02-07,28.7,20.1,30.8,22.5,0.0,0.0,3,16.9,30.6,53
Chennai,2015-02-08,28.7,20.9,31.1,23.7,0.0,0.0,3,18.0,32.0,64
Chennai,2015-02-09,28.4,22.1,30.0,23.7,0.0,0.0,3,17.4,33.5,62
Chennai,2015-02-10,28.4,21.8,29.0,23.0,0.0,0.0,3,19.9,35.6,48
Chennai,2015-02-11,27.5,21.4,29.6,23.9,1.1,1.1,51,20.1,34.2,45
Chennai,2015-02-12,29.5,22.5,32.1,25.2,0.0,0.0,2,19.2,34.6,59
Chennai,2015-02-13,30.3,20.7,34.2,24.0,0.0,0.0,2,15.2,27.4,89
Chennai,2015-02-14,30.9,19.3,34.7,21.8,0.0,0.0,2,16.3,29.9,151
Chennai,2015-02-15,31.6,20.5,34.7,23.1,0.0,0.0,1,13.1,23.8,159
Chennai,2015-02-16,30.7,21.4,34.3,24.7,0.0,0.0,2,14.0,26.3,146
Chennai,2015-02-17,30.8,20.0,34.4,23.2,0.0,0.0,3,14.5,27.0,147
Chennai,2015-02-18,30.2,19.2,32.4,21.5,0.0,0.0,3,18.8,34.2,171
Chennai,2015-02-19,30.3,19.6,32.9,21.6,0.0,0.0,3,14.6,31.0,153
Chennai,2015-02-20,29.6,21.1,32.6,23.3,0.0,0.0,3,14.1,28.4,106
Chennai,2015-02-21,29.8,20.4,32.5,23.2,0.0,0.0,1,13.7,26.6,62
Chennai,2015-02-22,30.5,20.1,32.9,23.2,0.0,0.0,1,16.3,29.9,59
Chennai,2015-02-23,30.4,19.7,33.2,22.9,0.0,0.0,2,12.1,24.5,66
Chennai,2015-02-24,30.9,19.4,33.7,22.2,0.0,0.0,2,14.0,25.2,76
Chennai,2015-02-25,30.8,18.9,32.9,21.7,0.0,0.0,3,13.4,24.8,108
Chennai,2015-02-26,30.9,20.1,34.6,23.3,0.0,0.0,1,16.9,30.6,108
Chennai,2015-02-27,30.5,23.2,33.9,27.4,0.5,0.5,51,18.1,32.8,138
Chennai,2015-02-28,29.5,24.1,32.3,28.1,1.0,1.0,51,20.5,37.8,138
Chennai,2015-03-01,30.0,24.6,32.8,27.7,0.1,0.1,51,20.9,37.8,142
Chennai,2015-03-02,30.0,24.3,33.1,28.0,0.9,0.9,51,16.8,31.7,134
Chennai,2015-03-03,31.7,23.9,36.6,28.4,0.1,0.1,51,14.6,27.7,135
Chennai,2015-03-04,32.3,24.1,36.6,28.3,0.0,0.0,1,17.2,32.4,166
Chennai,2015-03-05,32.0,24.4,36.9,29.4,0.6,0.6,51,16.8,32.4,143
Chennai,2015-03-06,31.9,25.2,36.9,30.0,0.6,0.6,51,16.6,30.2,104
Chennai,2015-03-07,31.5,25.0,35.8,29.2,0.5,0.5,51,17.6,32.8,110
Chennai,2015-03-08,31.4,24.2,35.6,28.5,0.7,0.7,51,16.6,32.0,130
Chennai,2015-03-09,30.9,23.5,34.7,28.6,0.0,0.0,1,16.2,29.9,94
Chennai,2015-03-10,30.9,22.8,33.1,26.8,0.0,0.0,2,16.1,31.3,53
Chennai,2015-03-11,31.0,22.3,34.0,25.7,0.0,0.0,2,17.2,32.8,57
Chennai,2015-03-12,31.4,24.8,34.3,27.6,0.0,0.0,3,17.7,33.8,66
Chennai,2015-03-13,31.9,23.7,35.5,27.5,0.0,0.0,2,15.2,30.2,88
Chennai,2015-03-14,31.7,23.8,34.9,27.5,0.0,0.0,3,18.8,33.1,123
Chennai,2015-03-15,31.5,24.5,35.1,28.0,0.3,0.3,51,18.1,33.8,127
Chennai,2015-03-16,32.0,22.4,35.5,26.3,0.0,0.0,3,16.9,32.0,139
Chennai,2015-03-17,32.2,21.9,35.9,26.0,0.0,0.0,3,14.7,29.9,133
Chennai,2015-03-18,34.4,21.2,36.9,24.6,0.0,0.0,3,14.6,29.2,173
Chennai,2015-03-19,33.8,21.9,37.4,25.0,0.0,0.0,3,15.8,30.2,151
Chennai,2015-03-20,32.4,22.4,36.5,26.7,0.0,0.0,3,14.2,28.4,118
Chennai,2015-03-21,33.9,22.0,37.4,26.3,0.0,0.0,3,12.4,26.3,141
Chennai,2015-03-22,35.2,21.5,38.2,24.7,0.0,0.0,3,15.6,30.2,170
Chennai,2015-03-23,34.2,24.0,38.3,28.1,0.0,0.0,3,18.1,33.8,175
Chennai,2015-03-24,33.9,23.5,38.2,27.5,0.0,0.0,3,20.1,36.7,173
Chennai,2015-03-25,32.8,24.0,36.5,28.2,0.0,0.0,3,18.0,36.4,156
Chennai,2015-03-26,32.1,24.4,35.9,28.5,0.0,0.0,3,14.8,29.5,122
Chennai,2015-03-27,32.4,24.9,36.4,28.6,0.0,0.0,3,14.0,28.4,90
Chennai,2015-03-28,33.6,24.1,38.0,28.9,0.0,0.0,1,17.9,32.8,114
Chennai,2015-03-29,33.3,25.1,37.6,30.1,0.0,0.0,1,16.0,31.3,135
Chennai,2015-03-30,33.2,25.9,37.3,30.6,0.0,0.0,3,16.8,32.4,142
Chennai,2015-03-31,33.1,26.0,37.7,31.2,0.3,0.3,51,17.9,34.6,131
Chennai,2015-04-01,33.1,26.1,37.3,31.5,0.8,0.8,51,18.5,37.1,145
Chennai,2015-04-02,34.6,26.5,38.5,30.9,0.0,0.0,3,20.5,35.3,174
Chennai,2015-04-03,36.8,26.4,41.3,30.4,0.0,0.0,2,20.4,35.6,179
Chennai,2015-04-04,36.6,27.5,41.2,31.7,0.0,0.0,3,21.6,37.1,178
Chennai,2015-04-05,35.5,27.3,39.7,31.6,0.0,0.0,2,22.8,38.5,172
Chennai,2015-04-06,34.8,26.9,38.0,30.8,0.0,0.0,2,22.8,40.7,170
Chennai,2015-04-07,34.7,26.7,38.9,30.8,0.0,0.0,2,21.7,38.9,165
Chennai,2015-04-08,32.7,26.6,36.7,31.5,0.5,0.5,51,22.1,38.2,159
Chennai,2015-04-09,33.2,26.2,38.0,31.4,1.2,1.2,51,19.6,36.4,145
Chennai,2015-04-10,34.2,26.5,38.7,30.3,0.0,0.0,3,18.7,34.9,157
Chennai,2015-04-11,34.8,25.7,38.1,29.8,0.0,0.0,1,20.6,37.1,164
Chennai,2015-04-12,33.7,25.4,37.8,29.7,0.0,0.0,3,18.7,36.0,149
Chennai,2015-04-13,32.2,26.5,34.6,30.2,0.3,0.3,51,15.1,28.4,147
Chennai,2015-04-14,33.6,24.6,37.1,28.2,0.0,0.0,3,18.4,32.0,128
Chennai,2015-04-15,29.2,22.8,33.7,26.5,19.9,19.9,63,16.4,32.0,115
Chennai,2015-04-16,31.5,24.4,38.5,30.0,2.2,2.2,53,13.0,27.4,79
Chennai,2015-04-17,32.0,25.1,38.3,30.5,0.8,0.8,51,14.1,28.4,47
Chennai,2015-04-18,33.2,25.1,39.3,29.7,0.0,0.0,3,13.3,25.9,128
Chennai,2015-04-19,33.3,24.5,38.3,29.9,0.0,0.0,1,15.1,28.8,147
Chennai,2015-04-20,33.0,25.8,38.1,31.0,0.5,0.5,51,16.1,26.3,143
Chennai,2015-04-21,33.0,25.4,38.5,29.9,5.3,5.3,63,20.0,34.2,165
Chennai,2015-04-22,34.2,26.5,39.1,31.2,0.0,0.0,3,22.2,37.8,185
Chennai,2015-04-23,35.8,27.7,41.0,31.8,0.0,0.0,3,22.0,40.3,183
Chennai,2015-04-24,35.5,28.0,40.5,32.5,0.4,0.4,51,20.2,33.5,188
Chennai,2015-04-25,33.7,25.5,38.5,29.0,5.9,5.9,63,20.0,37.1,185
Chennai,2015-04-26,33.0,27.1,37.7,31.8,0.4,0.4,51,16.0,31.7,158
Chennai,2015-04-27,33.0,26.8,38.3,32.2,1.7,1.7,55,19.4,34.9,160
Chennai,2015-04-28,34.8,26.1,38.9,31.2,0.0,0.0,2,20.4,37.1,182
Chennai,2015-04-29,35.5,26.8,39.7,31.0,0.4,0.4,51,22.8,40.0,179
Chennai,2015-04-30,35.9,27.1,41.0,31.1,0.0,0.0,1,24.2,42.5,183
Chennai,2015-05-01,36.8,27.6,41.7,31.5,0.0,0.0,3,23.7,41.0,180
Chennai,2015-05-02,36.3,27.7,40.9,31.5,0.0,0.0,3,24.6,43.2,181
Chennai,2015-05-03,35.3,27.7,40.3,32.4,0.0,0.0,2,22.6,39.6,169
Chennai,2015-05-04,34.0,27.3,38.2,32.4,0.7,0.7,53,21.1,37.8,151
Chennai,2015-05-05,33.4,26.9,38.6,33.2,0.5,0.5,51,15.6,30.2,153
Chennai,2015-05-06,34.2,26.6,38.9,32.5,0.9,0.9,51,17.4,33.8,164
Chennai,2015-05-07,35.2,27.4,40.7,33.3,0.7,0.7,53,17.0,32.4,164
Chennai,2015-05-08,36.3,27.4,41.8,33.2,0.0,0.0,3,21.5,40.0,174
Chennai,2015-05-09,36.0,28.0,40.3,33.6,0.0,0.0,3,21.0,38.5,172
Chennai,2015-05-10,34.7,28.4,39.0,34.0,0.0,0.0,3,17.6,32.8,164
Chennai,2015-05-11,32.7,28.5,36.8,33.2,0.4,0.4,51,16.6,28.4,170
Chennai,2015-05-12,34.9,27.8,41.0,33.2,0.1,0.1,51,15.9,29.5,153
Chennai,2015-05-13,32.1,26.6,37.7,31.7,8.1,8.1,61,14.5,25.2,159
Chennai,2015-05-14,29.9,25.8,33.9,30.8,15.9,15.9,61,15.5,30.6,124
Chennai,2015-05-15,31.4,26.0,37.4,31.0,4.5,4.5,55,12.7,25.9,159
Chennai,2015-05-16,31.5,26.4,37.0,31.8,7.7,7.7,63,14.2,27.0,169
Chennai,2015-05-17,31.5,26.1,37.3,30.8,10.5,10.5,61,19.2,28.8,200
Chennai,2015-05-18,33.8,26.0,39.2,30.6,0.2,0.2,51,18.7,30.6,201
Chennai,2015-05-19,35.8,27.2,41.4,31.2,0.0,0.0,3,21.8,35.6,201
Chennai,2015-05-20,36.4,27.5,42.8,31.4,0.0,0.0,3,26.3,40.7,198
Chennai,2015-05-21,37.9,28.7,42.8,32.0,0.0,0.0,3,26.6,41.0,201
Chennai,2015-05-22,37.7,29.5,42.3,32.1,0.0,0.0,3,27.1,42.5,200
Chennai,2015-05-23,38.4,29.7,43.5,32.7,0.0,0.0,3,25.0,40.3,202
Chennai,2015-05-24,39.3,29.8,44.4,32.8,0.0,0.0,3,24.5,39.2,204
Chennai,2015-05-25,40.1,30.3,44.9,32.8,0.0,0.0,3,23.0,37.4,210
Chennai,2015-05-26,39.3,29.7,43.3,31.9,0.0,0.0,3,22.1,34.2,202
Chennai,2015-05-27,39.1,29.5,43.7,31.5,0.6,0.6,53,26.5,38.5,207
Chennai,2015-05-28,37.5,27.1,43.0,29.4,0.0,0.0,3,25.1,42.1,217
Chennai,2015-05-29,37.7,28.5,43.1,31.5,0.0,0.0,3,21.6,34.9,197
Chennai,2015-05-30,36.9,28.5,43.2,32.7,0.0,0.0,3,18.6,34.6,190
Chennai,2015-05-31,36.9,28.6,42.2,33.2,0.0,0.0,3,24.2,44.3,186
Chennai,2015-06-01,34.0,27.7,39.6,32.6,5.2,5.2,53,16.6,34.6,190
Chennai,2015-06-02,35.2,27.8,42.2,33.3,2.9,2.9,61,14.0,24.1,219
Chennai,2015-06-03,33.8,27.8,40.2,32.8,0.0,0.0,3,16.2,26.6,195
Chennai,2015-06-04,34.5,27.8,40.0,32.4,0.0,0.0,3,20.8,33.8,181
Chennai,2015-06-05,35.9,27.8,41.4,31.9,0.7,0.7,51,19.8,37.1,186
Chennai,2015-06-06,34.9,27.6,40.4,32.3,0.7,0.7,53,16.4,29.5,190
Chennai,2015-06-07,36.0,28.1,40.5,32.1,1.1,1.1,51,22.3,38.2,188
Chennai,2015-06-08,36.0,28.4,41.6,32.0,0.6,0.6,51,23.9,37.1,194
Chennai,2015-06-09,35.2,28.3,41.3,32.1,0.9,0.9,53,14.9,27.7,204
Chennai,2015-06-10,36.1,26.8,42.6,31.9,2.0,2.0,53,19.5,33.1,195
Chennai,2015-06-11,37.2,28.1,42.6,31.7,2.4,2.4,55,25.3,41.0,207
Chennai,2015-06-12,34.5,26.9,40.4,30.8,3.2,3.2,53,15.9,27.4,221
Chennai,2015-06-13,35.7,27.6,40.1,32.6,0.4,0.4,51,21.3,34.9,203
Chennai,2015-06-14,35.6,27.5,40.6,31.3,3.7,3.7,61,17.1,29.2,231
Chennai,2015-06-15,36.1,27.5,39.9,29.4,0.0,0.0,3,19.8,34.9,242
Chennai,2015-06-16,34.3,26.1,36.0,29.6,2.2,2.2,55,19.2,38.2,262
Chennai,2015-06-17,29.0,26.2,32.7,29.4,5.8,5.8,61,21.6,31.0,232
Chennai,2015-06-18,29.0,25.2,32.4,28.8,4.5,4.5,53,17.4,31.7,252
Chennai,2015-06-19,31.4,26.2,34.1,28.9,0.4,0.4,51,18.7,34.9,248
Chennai,2015-06-20,33.4,27.2,35.0,28.6,0.0,0.0,3,23.8,42.8,249
Chennai,2015-06-21,35.2,28.3,35.9,29.7,0.0,0.0,3,27.5,50.8,233
Chennai,2015-06-22,36.0,28.3,36.9,30.3,0.0,0.0,3,27.7,47.2,223
Chennai,2015-06-23,36.0,28.3,37.0,30.7,0.0,0.0,3,25.6,46.4,218
Chennai,2015-06-24,37.1,28.1,38.7,30.5,0.0,0.0,3,23.6,43.6,214
Chennai,2015-06-25,37.0,28.9,37.5,30.4,0.0,0.0,3,24.8,47.5,229
Chennai,2015-06-26,36.9,28.5,38.2,31.3,0.9,0.9,51,22.8,42.8,244
