name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Chennai, TN, India",2015-12-01T08:00:00,26,26,25,94.23,2.1,100,rain,0,0,33.8,0,0,1013,100,1,8.1,0,0,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T09:00:00,25,25,24,94.19,1.7,100,rain,0,0,33.5,16.6,40,1013,100,1,30.7,0.1,0,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T10:00:00,25,25,24,94.19,1.5,100,rain,0,0,33.5,13,30,1014,100,0,54,0.2,1,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T11:00:00,24,24,24,100,1.3,100,rain,0,0,34.6,13,220,1014,100,2,120.4,0.4,1,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T12:00:00,25,25,24,94.19,1.1,100,rain,0,0,29.5,5.4,10,1013,100,2,135,0.5,1,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T13:00:00,25,25,24,94.19,2,100,rain,0,0,37.4,0,0,1012,100,1,222.3,0.8,2,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T14:00:00,25,25,25,100,2.5,100,rain,0,0,36.4,5.4,260,1011,100,1,97.3,0.4,1,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T15:00:00,26,26,25,94.23,1.8,100,rain,0,0,31.7,11.2,320,1011,100,1,79.5,0.3,1,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T16:00:00,25,25,25,100,1.2,100,rain,0,0,30.6,7.6,270,1010,100,1,69.2,0.2,1,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T17:00:00,25,25,25,100,0.9,100,rain,0,0,28.8,11.2,330,1010,100,1,26.8,0.1,0,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T18:00:00,24,24,24,100,0.7,100,rain,0,0,27,13,360,1010,100,1,10.1,0,0,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T19:00:00,25,25,24,94.19,0.9,100,rain,0,0,27,5.4,300,1010,100,1,0.1,0,0,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T20:00:00,25,25,25,100,1.3,100,rain,0,0,26.3,9.4,340,1011,100,2,0,0,0,,"Rain, Overcast",rain,VOMM
"Chennai, TN, India",2015-12-01T21:00:00,25.2,25.2,23.9,92.52,1.3,100,rain,0,0,25.9,17.3,87.4,1012,100,,0,0,0,,"Rain, Overcast",rain,remote
"Chennai, TN, India",2015-12-01T22:00:00,25.1,25.1,24.1,94.19,1.6,100,rain,0,0,25.9,17.3,99.5,1013,100,,0,0,0,,"Rain, Overcast",rain,remote
"Chennai, TN, India",2015-12-01T23:00:00,25.2,25.2,24,93.07,1.3,100,rain,0,0,23.4,15.1,100.2,1012,100,,0,0,0,,"Rain, Overcast",rain,remote
